age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
61-70,Self-emp-not-inc,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,-2444.0,50.0,United-States,1
25-30,Self-emp-not-inc,11.0,Separated,Sales,Not-in-family,White,Male,0.0,40.0,Mexico,0
41-50,Federal-gov,11.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
18-24,Private,4.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,24.0,Middle America,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,40.0,United-States,1
51-60,Local-gov,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,50.0,United-States,0
41-50,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,44.0,United-States,1
18-24,Private,7.0,Never-married,Sales,Own-child,White,Male,0.0,15.0,United-States,0
41-50,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,43.0,United-States,1
41-50,Federal-gov,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,45.0,United-States,1
31-40,Private,13.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0.0,40.0,Southeast Asia,1
41-50,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,45.0,United-States,0
41-50,Self-emp-not-inc,8.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,40.0,United-States,1
31-40,Private,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,1
25-30,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,45.0,United-States,0
25-30,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,40.0,West Europe,0
31-40,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,55.0,United-States,0
18-24,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,4064.0,50.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1887.0,47.0,United-States,1
41-50,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
51-60,Private,9.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,40.0,United-States,0
61-70,Private,9.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,40.0,East Asia,0
25-30,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,51.0,Middle America,0
25-30,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,30.0,United-States,0
61-70,Private,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,20.0,United-States,0
18-24,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,2176.0,40.0,United-States,0
41-50,Private,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,40.0,Southeast Asia,0
31-40,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,60.0,United-States,1
41-50,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,55.0,United-States,0
41-50,Self-emp-inc,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,60.0,United-States,0
25-30,Self-emp-not-inc,4.0,Never-married,Craft-repair,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,52.0,United-States,0
31-40,Private,14.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,40.0,United-States,0
41-50,Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,Mexico,1
51-60,Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,60.0,United-States,1
25-30,Private,11.0,Never-married,Sales,Other-relative,Black,Male,0.0,65.0,United-States,0
31-40,Self-emp-not-inc,15.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,30.0,United-States,1
25-30,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,35.0,United-States,0
18-24,Private,13.0,Never-married,Sales,Own-child,White,Female,0.0,8.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,60.0,United-States,0
51-60,Self-emp-inc,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,50.0,United-States,1
51-60,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,45.0,United-States,1
51-60,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,45.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2885.0,40.0,United-States,0
41-50,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,-1741.0,40.0,United-States,0
41-50,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,50.0,United-States,1
41-50,Federal-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,50.0,United-States,1
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,48.0,United-States,1
41-50,Private,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Other-service,Other-relative,Black,Male,-1719.0,25.0,United-States,0
31-40,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,60.0,United-States,1
25-30,Private,12.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,45.0,United-States,0
0-17,Private,7.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,1
51-60,Self-emp-inc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,55.0,United-States,1
51-60,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,3103.0,45.0,United-States,1
31-40,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3137.0,40.0,United-States,0
31-40,Private,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,40.0,East Europe,0
51-60,Self-emp-inc,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
61-70,Private,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,50.0,United-States,1
18-24,Self-emp-inc,8.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,10.0,United-States,0
51-60,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,50.0,United-States,1
51-60,Private,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,45.0,Central Europe,0
31-40,Private,9.0,Divorced,Transport-moving,Not-in-family,White,Male,8614.0,45.0,United-States,1
31-40,Local-gov,6.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,35.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,40.0,United-States,0
51-60,State-gov,16.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,56.0,United-States,0
41-50,State-gov,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,38.0,United-States,1
25-30,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,48.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,13.0,Separated,Exec-managerial,Not-in-family,White,Male,27828.0,45.0,United-States,1
25-30,Private,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,65.0,United-States,1
31-40,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,0
31-40,Local-gov,6.0,Never-married,Transport-moving,Other-relative,White,Male,-1741.0,40.0,United-States,0
25-30,Private,12.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,32.0,United-States,0
18-24,State-gov,10.0,Never-married,Other-service,Own-child,White,Female,0.0,40.0,United-States,0
41-50,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,40.0,West Asia,1
61-70,Private,9.0,Widowed,Other-service,Unmarried,White,Female,0.0,7.0,West Europe,0
25-30,Private,13.0,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0.0,40.0,United-States,0
61-70,Private,7.0,Married-civ-spouse,Protective-serv,Husband,White,Male,4386.0,37.0,United-States,1
18-24,Private,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,40.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,40.0,United-States,1
41-50,Local-gov,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,40.0,United-States,1
51-60,Private,3.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,40.0,United-States,0
41-50,Private,7.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,25.0,United-States,0
25-30,Self-emp-inc,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,40.0,United-States,0
61-70,Self-emp-inc,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,6418.0,35.0,United-States,1
71+,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471.0,20.0,United-States,0
31-40,Private,8.0,Never-married,Sales,Other-relative,White,Female,0.0,40.0,Mexico,0
18-24,Self-emp-inc,13.0,Never-married,Sales,Own-child,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
25-30,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,60.0,United-States,0
25-30,Private,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Protective-serv,Own-child,White,Male,0.0,40.0,Middle America,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3464.0,40.0,United-States,0
61-70,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,20.0,United-States,0
31-40,State-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,45.0,United-States,1
18-24,Private,7.0,Never-married,Sales,Own-child,White,Female,0.0,40.0,United-States,0
18-24,Private,6.0,Never-married,Sales,Own-child,White,Male,0.0,15.0,United-States,0
31-40,Private,14.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,38.0,United-States,0
18-24,Private,10.0,Never-married,Sales,Own-child,White,Male,0.0,24.0,United-States,0
61-70,Federal-gov,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,10.0,United-States,0
31-40,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,40.0,United-States,0
61-70,Self-emp-not-inc,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,50.0,United-States,0
18-24,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,20.0,United-States,0
18-24,Private,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,20.0,United-States,0
41-50,Private,9.0,Widowed,Transport-moving,Unmarried,Black,Male,0.0,40.0,United-States,0
25-30,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,60.0,West Europe,1
31-40,Self-emp-inc,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,65.0,United-States,0
31-40,Private,13.0,Separated,Tech-support,Not-in-family,Black,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,25.0,United-States,0
41-50,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,50.0,United-States,1
25-30,Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
31-40,Federal-gov,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,40.0,United-States,1
31-40,Self-emp-not-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,25.0,United-States,0
41-50,Local-gov,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,36.0,United-States,0
25-30,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,3325.0,45.0,United-States,0
51-60,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3103.0,84.0,Southeast Asia,0
31-40,Private,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,30.0,United-States,1
51-60,Private,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Self-emp-inc,11.0,Divorced,Sales,Not-in-family,White,Male,2202.0,56.0,United-States,0
61-70,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,37.0,United-States,0
18-24,Private,9.0,Never-married,Sales,Other-relative,White,Female,1055.0,30.0,United-States,0
31-40,Private,9.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,40.0,United-States,0
31-40,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,65.0,United-States,1
31-40,Private,4.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,40.0,United-States,0
51-60,Local-gov,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,40.0,United-States,0
31-40,Self-emp-not-inc,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,40.0,United-States,1
41-50,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,35.0,United-States,0
31-40,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,45.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Other-service,Wife,Other,Female,0.0,40.0,United-States,0
61-70,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,23.0,United-States,0
31-40,Private,10.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,26.0,South Europe,0
41-50,Self-emp-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,68.0,United-States,1
18-24,Private,11.0,Never-married,Other-service,Own-child,White,Male,0.0,20.0,United-States,0
31-40,Private,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,65.0,United-States,0
31-40,Self-emp-not-inc,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,30.0,United-States,0
41-50,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,40.0,United-States,1
31-40,Private,9.0,Divorced,Other-service,Unmarried,Black,Female,-1594.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,30.0,United-States,0
41-50,Private,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,38.0,United-States,0
25-30,Private,13.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0.0,40.0,West Asia,0
31-40,State-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,60.0,United-States,1
25-30,Private,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,44.0,United-States,0
31-40,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1977.0,48.0,United-States,1
51-60,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,-1887.0,60.0,United-States,1
18-24,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,30.0,United-States,0
18-24,Private,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,25.0,United-States,0
18-24,Private,10.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,40.0,United-States,0
41-50,Self-emp-not-inc,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,20.0,United-States,0
18-24,Private,5.0,Never-married,Sales,Other-relative,White,Female,0.0,40.0,Mexico,0
41-50,Private,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,-2444.0,50.0,United-States,1
25-30,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,45.0,United-States,1
41-50,Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,52.0,United-States,0
61-70,Local-gov,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,40.0,United-States,0
41-50,Private,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,40.0,United-States,1
41-50,Local-gov,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,40.0,United-States,1
18-24,Private,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Self-emp-inc,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,45.0,United-States,1
41-50,Self-emp-not-inc,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,60.0,United-States,0
61-70,Private,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,54.0,United-States,0
31-40,Self-emp-not-inc,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,40.0,United-States,0
31-40,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,60.0,United-States,1
41-50,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,-1887.0,70.0,United-States,1
51-60,State-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,48.0,United-States,1
41-50,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,38.0,United-States,0
41-50,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,40.0,West Europe,0
31-40,Private,9.0,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,45.0,East Asia,0
31-40,Private,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,30.0,United-States,0
61-70,Private,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,22.0,United-States,1
51-60,Private,4.0,Divorced,Other-service,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,40.0,United-States,1
31-40,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,40.0,United-States,0
71+,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,-1944.0,12.0,United-States,0
51-60,Self-emp-not-inc,5.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,70.0,United-States,0
18-24,Local-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,40.0,United-States,0
61-70,Self-emp-not-inc,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,42.0,United-States,1
51-60,Private,9.0,Divorced,Other-service,Other-relative,White,Male,0.0,30.0,United-States,0
41-50,Local-gov,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,40.0,Middle America,0
41-50,Private,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,80.0,United-States,0
18-24,Private,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,50.0,United-States,0
41-50,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,50.0,United-States,0
18-24,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
61-70,Private,6.0,Widowed,Craft-repair,Unmarried,White,Male,0.0,45.0,United-States,0
31-40,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,40.0,United-States,0
51-60,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,1
41-50,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,50.0,United-States,1
25-30,Private,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,30.0,United-States,0
41-50,Private,11.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,40.0,United-States,0
31-40,Private,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,35.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,65.0,United-States,1
18-24,Local-gov,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Tech-support,Own-child,White,Female,0.0,25.0,United-States,0
51-60,Private,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Transport-moving,Own-child,White,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,35.0,United-States,0
51-60,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,48.0,United-States,1
18-24,Private,13.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0.0,40.0,United-States,0
25-30,Private,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,44.0,United-States,0
71+,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,28.0,United-States,0
18-24,Private,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,40.0,United-States,0
31-40,Self-emp-not-inc,13.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,40.0,United-States,0
18-24,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Unmarried,White,Male,25236.0,60.0,United-States,1
41-50,Private,13.0,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,40.0,Southeast Asia,0
31-40,Private,10.0,Divorced,Sales,Own-child,White,Male,0.0,30.0,United-States,0
51-60,Self-emp-not-inc,6.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,40.0,United-States,0
31-40,Local-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
61-70,Self-emp-inc,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,1
41-50,State-gov,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,40.0,United-States,0
0-17,Private,6.0,Never-married,Sales,Own-child,White,Female,0.0,12.0,United-States,0
31-40,Private,2.0,Never-married,Other-service,Unmarried,White,Female,0.0,48.0,Middle America,0
18-24,Private,9.0,Never-married,Sales,Own-child,White,Female,0.0,36.0,United-States,0
31-40,Private,9.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,40.0,United-States,0
41-50,Private,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,30.0,United-States,0
41-50,Private,11.0,Separated,Prof-specialty,Not-in-family,White,Female,0.0,40.0,Middle America,0
41-50,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,1
41-50,Local-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Local-gov,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,43.0,United-States,0
31-40,Private,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,40.0,United-States,0
61-70,Self-emp-not-inc,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,10.0,United-States,0
51-60,Self-emp-not-inc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,50.0,United-States,1
51-60,Local-gov,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,45.0,United-States,0
25-30,Private,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,25.0,United-States,0
71+,Private,4.0,Widowed,Other-service,Unmarried,Black,Female,0.0,20.0,United-States,0
51-60,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,50.0,United-States,1
18-24,Private,9.0,Never-married,Transport-moving,Other-relative,White,Male,0.0,60.0,United-States,0
18-24,Private,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,20.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,48.0,United-States,1
25-30,Private,13.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,20.0,United-States,0
25-30,Private,9.0,Separated,Handlers-cleaners,Unmarried,White,Female,0.0,40.0,East Asia,0
31-40,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,50.0,United-States,1
51-60,Local-gov,6.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
31-40,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,40.0,United-States,0
51-60,Private,5.0,Widowed,Sales,Unmarried,White,Female,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,60.0,United-States,1
18-24,Private,12.0,Never-married,Sales,Own-child,White,Male,0.0,20.0,United-States,0
71+,Self-emp-inc,16.0,Widowed,Prof-specialty,Not-in-family,White,Male,25124.0,20.0,United-States,1
51-60,Local-gov,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,40.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,50.0,United-States,1
18-24,Private,11.0,Never-married,Other-service,Not-in-family,White,Female,0.0,30.0,United-States,0
