age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
18-24,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,45,United-States,<=50K
41-50,Private,10,Married-spouse-absent,Craft-repair,Unmarried,White,Female,1506,45,United-States,<=50K
18-24,Self-emp-not-inc,13,Never-married,Farming-fishing,Unmarried,White,Male,0,50,United-States,<=50K
41-50,State-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,50,United-States,<=50K
51-60,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1902,43,United-States,>50K
31-40,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,55,United-States,>50K
41-50,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
51-60,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,50,,>50K
31-40,Private,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,35,Middle America,<=50K
41-50,Private,2,Separated,Prof-specialty,Unmarried,Black,Female,0,40,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
31-40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50K
31-40,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,Mexico,<=50K
18-24,Federal-gov,10,Never-married,Adm-clerical,Own-child,Black,Male,0,20,United-States,<=50K
25-30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,45,United-States,<=50K
25-30,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50K
41-50,Private,9,Divorced,Sales,Other-relative,White,Female,0,40,United-States,<=50K
41-50,Private,6,Never-married,Transport-moving,Unmarried,White,Male,0,40,United-States,>50K
18-24,Federal-gov,10,Never-married,Transport-moving,Own-child,White,Male,0,4,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
31-40,State-gov,12,Never-married,Adm-clerical,Own-child,Black,Female,0,45,United-States,<=50K
41-50,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,4787,25,United-States,>50K
31-40,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,60,United-States,<=50K
25-30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,7688,45,United-States,>50K
31-40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,55,United-States,>50K
41-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,>50K
18-24,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,30,United-States,<=50K
41-50,Private,9,Separated,Machine-op-inspct,Own-child,Black,Female,0,40,United-States,<=50K
18-24,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
25-30,Private,9,Never-married,Tech-support,Other-relative,White,Male,0,40,United-States,<=50K
18-24,Private,9,Never-married,Sales,Not-in-family,White,Male,0,60,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,55,United-States,>50K
41-50,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,25,United-States,<=50K
61-70,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,11,United-States,<=50K
41-50,Self-emp-not-inc,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,60,United-States,>50K
51-60,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,25,United-States,<=50K
41-50,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,40,United-States,<=50K
18-24,Private,10,Divorced,Other-service,Own-child,White,Female,0,40,United-States,<=50K
25-30,Private,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
31-40,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,50,United-States,<=50K
41-50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,35,United-States,>50K
41-50,Private,9,Separated,Other-service,Not-in-family,Black,Female,0,30,Middle America,<=50K
51-60,Federal-gov,10,Separated,Other-service,Not-in-family,Black,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Male,0,10,United-States,<=50K
18-24,Private,7,Never-married,Other-service,Own-child,White,Male,0,25,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,8,Never-married,Other-service,Own-child,Black,Female,0,18,United-States,<=50K
51-60,Local-gov,11,Divorced,Adm-clerical,Unmarried,White,Female,0,50,United-States,<=50K
25-30,Local-gov,11,Never-married,Tech-support,Not-in-family,White,Female,-1564,72,United-States,>50K
18-24,State-gov,10,Never-married,Other-service,Own-child,Black,Male,0,35,United-States,<=50K
51-60,Local-gov,5,Separated,Other-service,Other-relative,White,Female,0,40,United-States,<=50K
31-40,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,43,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,40,,<=50K
31-40,Private,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Unmarried,White,Female,0,25,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,46,United-States,>50K
25-30,Private,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,40,United-States,<=50K
25-30,Private,9,Married-AF-spouse,Machine-op-inspct,Husband,Black,Male,0,40,United-States,<=50K
18-24,Private,9,Never-married,Sales,Not-in-family,White,Female,0,38,United-States,<=50K
41-50,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
41-50,Private,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,35,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50K
18-24,Local-gov,10,Never-married,Adm-clerical,Own-child,Black,Female,0,48,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,40,United-States,>50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,30,United-States,<=50K
31-40,State-gov,10,Never-married,Craft-repair,Own-child,White,Male,0,20,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,40,South America,<=50K
31-40,Private,9,Divorced,Other-service,Unmarried,Black,Female,0,30,United-States,<=50K
0-17,Private,7,Never-married,Sales,Own-child,Black,Female,0,35,United-States,<=50K
31-40,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50K
25-30,Local-gov,13,Divorced,Protective-serv,Not-in-family,White,Female,0,40,United-States,<=50K
18-24,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
51-60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,45,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Self-emp-not-inc,13,Never-married,Craft-repair,Not-in-family,White,Male,4416,45,United-States,<=50K
31-40,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,Black,Female,0,20,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,>50K
51-60,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,40,South America,<=50K
18-24,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,35,United-States,<=50K
31-40,Private,7,Divorced,Handlers-cleaners,Other-relative,White,Male,0,40,United-States,<=50K
31-40,Self-emp-inc,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
18-24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,40,United-States,<=50K
31-40,Private,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,40,United-States,<=50K
31-40,Private,3,Separated,Other-service,Unmarried,White,Female,0,40,Mexico,<=50K
31-40,Private,9,Divorced,Handlers-cleaners,Other-relative,White,Male,0,40,United-States,<=50K
41-50,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,,>50K
31-40,Private,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,<=50K
41-50,Private,5,Never-married,Other-service,Not-in-family,White,Male,0,20,United-States,<=50K
18-24,Private,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,40,United-States,<=50K
25-30,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50K
61-70,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,40,United-States,>50K
41-50,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,50,United-States,>50K
41-50,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,38,Middle America,<=50K
41-50,Federal-gov,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,40,South America,<=50K
31-40,Private,9,Divorced,Other-service,Unmarried,White,Female,0,31,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
31-40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
18-24,Self-emp-not-inc,9,Divorced,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103,55,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Sales,Wife,White,Female,0,39,United-States,<=50K
51-60,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
18-24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,36,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,>50K
41-50,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,,<=50K
18-24,Private,9,Never-married,Other-service,Own-child,White,Male,0,40,United-States,<=50K
31-40,Private,8,Separated,Sales,Unmarried,White,Female,0,34,United-States,<=50K
31-40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,35,United-States,>50K
31-40,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,44,United-States,>50K
41-50,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,35,United-States,<=50K
41-50,Private,9,Divorced,Sales,Not-in-family,White,Female,0,30,United-States,<=50K
51-60,Federal-gov,6,Separated,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
31-40,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
18-24,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,20,United-States,<=50K
25-30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States,>50K
31-40,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,,>50K
51-60,Private,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,40,United-States,<=50K
51-60,Private,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,<=50K
31-40,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3464,45,United-States,<=50K
31-40,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,24,United-States,<=50K
41-50,Private,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,-1408,40,United-States,<=50K
18-24,Private,5,Never-married,Machine-op-inspct,Own-child,Black,Female,0,40,Middle America,<=50K
25-30,Private,7,Never-married,Craft-repair,Not-in-family,White,Male,0,40,Mexico,<=50K
31-40,Private,13,Never-married,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,99,United-States,>50K
18-24,Private,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,48,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50K
25-30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
18-24,Private,7,Never-married,Other-service,Own-child,White,Male,0,16,United-States,<=50K
51-60,Local-gov,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,33,United-States,<=50K
18-24,Private,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,40,Mexico,<=50K
31-40,Local-gov,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2057,70,United-States,<=50K
25-30,Federal-gov,10,Never-married,Adm-clerical,Unmarried,White,Female,0,15,United-States,<=50K
31-40,Self-emp-not-inc,13,Divorced,Transport-moving,Not-in-family,White,Male,0,50,,<=50K
41-50,Private,10,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,48,United-States,>50K
41-50,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
41-50,Private,11,Never-married,Sales,Other-relative,Black,Male,0,40,,<=50K
18-24,State-gov,10,Never-married,Prof-specialty,Own-child,White,Female,0,20,United-States,<=50K
31-40,Private,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,42,Southeast Asia,<=50K
25-30,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,40,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,60,United-States,>50K
41-50,Private,10,Never-married,Sales,Not-in-family,White,Male,0,45,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,9,Never-married,Adm-clerical,Other-relative,White,Male,0,24,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,50,United-States,>50K
41-50,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,40,United-States,<=50K
51-60,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,60,United-States,>50K
51-60,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,32,Mexico,<=50K
31-40,Private,14,Divorced,Exec-managerial,Unmarried,White,Female,-213,45,United-States,<=50K
41-50,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,45,United-States,<=50K
61-70,Self-emp-inc,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,40,United-States,>50K
31-40,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,45,United-States,<=50K
51-60,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-1902,40,United-States,>50K
25-30,Private,9,Never-married,Other-service,Own-child,White,Female,0,25,United-States,<=50K
25-30,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,45,United-States,<=50K
18-24,Private,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,55,United-States,<=50K
31-40,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,5721,40,United-States,<=50K
25-30,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,42,United-States,<=50K
18-24,Private,6,Never-married,Handlers-cleaners,Unmarried,White,Male,0,50,United-States,<=50K
41-50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
18-24,Private,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,25,United-States,<=50K
25-30,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,35,United-States,<=50K
25-30,Self-emp-not-inc,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,50,United-States,>50K
18-24,Private,12,Married-civ-spouse,Sales,Wife,White,Female,0,25,United-States,<=50K
18-24,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,-1974,40,United-States,<=50K
51-60,Local-gov,12,Widowed,Adm-clerical,Not-in-family,Black,Female,0,40,United-States,<=50K
51-60,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Self-emp-not-inc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,<=50K
51-60,Private,10,Divorced,Other-service,Not-in-family,White,Female,0,20,United-States,<=50K
18-24,Private,9,Never-married,Tech-support,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1902,42,United-States,>50K
25-30,Local-gov,7,Married-civ-spouse,Other-service,Other-relative,White,Male,0,50,United-States,<=50K
31-40,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Middle America,>50K
31-40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,46,United-States,>50K
51-60,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,84,United-States,<=50K
31-40,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,State-gov,11,Never-married,Adm-clerical,Own-child,White,Male,0,10,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Other-service,Wife,White,Female,0,40,Middle America,<=50K
61-70,Private,14,Married-civ-spouse,Sales,Husband,White,Male,9386,4,United-States,>50K
41-50,Private,9,Separated,Craft-repair,Not-in-family,White,Male,3325,40,United-States,<=50K
31-40,Private,6,Divorced,Other-service,Not-in-family,White,Female,0,60,United-States,<=50K
51-60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-1485,50,United-States,>50K
61-70,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,9,Never-married,Sales,Own-child,White,Female,0,25,United-States,<=50K
31-40,Private,7,Never-married,Adm-clerical,Unmarried,Black,Female,0,38,United-States,<=50K
61-70,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,10,United-States,<=50K
51-60,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,White,Male,0,60,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,38,United-States,>50K
41-50,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,35,United-States,<=50K
31-40,Private,13,Never-married,Craft-repair,Unmarried,White,Male,0,40,United-States,<=50K
31-40,Private,7,Separated,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
31-40,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,25,United-States,<=50K
31-40,Private,14,Never-married,Sales,Not-in-family,White,Male,0,60,United-States,<=50K
71+,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,24,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,2407,35,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,50,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,45,United-States,<=50K
18-24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,45,United-States,<=50K
18-24,Private,10,Never-married,Protective-serv,Own-child,White,Male,0,25,United-States,<=50K
41-50,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,60,West Asia,<=50K
18-24,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Private,13,Never-married,Other-service,Not-in-family,White,Female,0,50,United-States,<=50K
25-30,Private,5,Never-married,Craft-repair,Unmarried,White,Male,914,40,United-States,<=50K
25-30,Self-emp-not-inc,12,Never-married,Sales,Not-in-family,White,Male,0,50,United-States,<=50K
61-70,State-gov,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,1424,10,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,40,United-States,<=50K
18-24,Private,13,Married-civ-spouse,Sales,Husband,White,Male,2580,40,United-States,<=50K
51-60,Self-emp-inc,9,Separated,Sales,Not-in-family,White,Female,0,60,United-States,<=50K
51-60,Local-gov,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,45,United-States,<=50K
31-40,Private,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,2176,35,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,55,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,60,United-States,>50K
31-40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
61-70,Private,7,Married-civ-spouse,Sales,Husband,White,Male,0,26,United-States,<=50K
18-24,Private,13,Never-married,Adm-clerical,Own-child,White,Female,1055,10,United-States,<=50K
51-60,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,50,United-States,>50K
41-50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,99999,40,United-States,>50K
41-50,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,<=50K
61-70,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,12,Married-civ-spouse,Tech-support,Wife,White,Female,0,45,United-States,<=50K
41-50,Local-gov,12,Divorced,Exec-managerial,Unmarried,White,Male,0,47,United-States,<=50K
41-50,Private,5,Divorced,Sales,Not-in-family,White,Male,0,35,United-States,<=50K
41-50,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,60,United-States,<=50K
41-50,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,>50K
31-40,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-1887,40,United-States,>50K
31-40,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,45,United-States,<=50K
31-40,Private,9,Divorced,Other-service,Unmarried,White,Female,0,48,United-States,<=50K
18-24,Private,10,Never-married,Protective-serv,Own-child,White,Male,0,24,,<=50K
25-30,Private,9,Never-married,Sales,Unmarried,Black,Female,0,60,United-States,<=50K
51-60,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,4101,60,United-States,<=50K
18-24,Private,9,Never-married,Protective-serv,Own-child,White,Male,0,40,United-States,<=50K
25-30,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Local-gov,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
31-40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,40,United-States,>50K
18-24,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,-1602,40,United-States,<=50K
18-24,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,50,United-States,<=50K
31-40,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,2829,50,,<=50K
41-50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,70,,<=50K
31-40,Private,13,Widowed,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50K
31-40,Private,14,Never-married,Sales,Not-in-family,White,Male,0,50,United-States,>50K
41-50,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,-1887,40,United-States,>50K
31-40,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,38,South Asia,<=50K
18-24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Male,0,16,United-States,<=50K
41-50,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,>50K
31-40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,55,United-States,>50K
31-40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,,>50K
25-30,Private,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-2415,40,United-States,>50K
61-70,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,15,United-States,<=50K
31-40,Private,10,Divorced,Sales,Not-in-family,White,Female,0,38,United-States,<=50K
31-40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States,<=50K
41-50,Self-emp-not-inc,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,United-States,<=50K
25-30,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,40,United-States,<=50K
25-30,Local-gov,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Mexico,<=50K
41-50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States,>50K
61-70,Private,9,Divorced,Sales,Not-in-family,White,Female,0,38,United-States,<=50K
31-40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
61-70,Private,10,Married-civ-spouse,Sales,Husband,White,Male,5556,40,United-States,>50K
25-30,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,40,,<=50K
41-50,Private,10,Divorced,Other-service,Not-in-family,White,Female,0,30,United-States,<=50K
31-40,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,13,United-States,<=50K
25-30,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,45,United-States,<=50K
51-60,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,60,United-States,>50K
25-30,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,45,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
25-30,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
25-30,State-gov,10,Separated,Other-service,Not-in-family,White,Female,0,30,United-States,<=50K
